customerID,Contract,tenure,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,PaperlessBilling,Churn
3428-MMGUB,Two year,60,89.55,5231.2,Electronic check,No,Yes,No
6549-BTYPG,Two year,60,60.8,3603.45,Credit card (automatic),Yes,No,No
7823-JSOAG,Month-to-month,3,74.5,217.45,Electronic check,No,No,No
3705-RHRFR,Two year,69,99.15,6875.35,Bank transfer (automatic),No,No,No
9374-YOLBJ,Month-to-month,1,19.25,19.25,Electronic check,No internet service,No,No
9074-KGVOX,Month-to-month,50,39.45,2021.35,Credit card (automatic),No,Yes,No
6128-DAFVY,Month-to-month,56,44.85,2564.95,Credit card (automatic),No,Yes,No
9933-QRGTX,Two year,60,97.2,5611.75,Electronic check,Yes,Yes,No
4476-OSWTN,One year,69,110.55,7610.1,Mailed check,Yes,Yes,No
3751-KTZEL,Month-to-month,1,35.05,35.05,Mailed check,No,No,Yes
1977-STDKI,Month-to-month,1,73.0,73.0,Electronic check,No,Yes,Yes
5066-GFJMM,Month-to-month,3,19.9,45.75,Mailed check,No internet service,Yes,No
2661-GKBTK,Two year,60,76.95,4543.95,Bank transfer (automatic),Yes,No,No
0458-HEUZG,Two year,13,35.4,450.4,Mailed check,Yes,No,No
7268-WNTCP,Two year,62,20.45,1297.35,Bank transfer (automatic),No internet service,No,No
0824-VWDPO,One year,45,96.75,4442.75,Bank transfer (automatic),No,No,No
8409-WQJUX,One year,25,54.2,1423.15,Electronic check,Yes,No,No
2578-JQPHZ,Two year,44,100.1,4378.35,Bank transfer (automatic),Yes,No,No
3278-FSIXX,Month-to-month,2,45.25,74.2,Mailed check,No,Yes,No
5813-UECBU,Month-to-month,33,83.85,2716.3,Credit card (automatic),No,Yes,Yes
0328-GRPMV,Month-to-month,1,70.1,70.1,Electronic check,No,Yes,Yes
9746-UGFAC,One year,22,20.85,450.65,Bank transfer (automatic),No internet service,No,No
2946-KIQSP,Month-to-month,35,33.45,1175.85,Mailed check,Yes,Yes,No
0625-AFOHS,Two year,29,20.2,558.8,Mailed check,No internet service,No,No
6726-WEXXK,One year,27,85.9,2220.1,Electronic check,No,Yes,No
4636-OLWOE,One year,54,61.0,3283.05,Electronic check,Yes,Yes,No
4342-HENTK,Month-to-month,2,70.65,142.35,Electronic check,No,Yes,Yes
4685-ERGHK,One year,57,86.9,4939.25,Electronic check,No,Yes,No
0885-HMGPY,Two year,62,69.4,4237.5,Bank transfer (automatic),Yes,No,No
5003-OKNNK,One year,15,20.35,335.95,Credit card (automatic),No internet service,No,No
4195-SMMNX,Month-to-month,2,20.35,33.2,Mailed check,No internet service,No,Yes
7208-PSIHR,Two year,70,104.3,7188.5,Bank transfer (automatic),Yes,Yes,No
4012-ZTHBR,Month-to-month,21,44.95,926.25,Electronic check,No,Yes,No
0489-WMEMG,One year,23,49.45,1119.35,Electronic check,Yes,Yes,No
7435-ZNUYY,One year,6,20.6,116.6,Mailed check,No internet service,No,No
1354-YZFNB,Two year,4,19.55,68.8,Credit card (automatic),No internet service,No,No
6956-SMUCM,Month-to-month,3,99.0,287.4,Credit card (automatic),No,Yes,Yes
2985-FMWYF,Month-to-month,23,93.5,2341.55,Electronic check,No,Yes,No
2812-ENYMO,One year,26,54.55,1362.85,Credit card (automatic),Yes,No,No
2717-HVIZY,Month-to-month,8,20.05,163.6,Mailed check,No internet service,No,No
3223-WZWJM,Month-to-month,26,83.95,2254.2,Electronic check,No,Yes,Yes
3422-GALYP,Month-to-month,2,79.45,145.15,Electronic check,No,Yes,No
9053-JZFKV,Two year,67,116.2,7752.3,Credit card (automatic),Yes,No,Yes
2530-ENDWQ,Two year,71,93.7,6585.35,Bank transfer (automatic),No,Yes,Yes
2890-WFBHU,One year,59,79.85,4786.1,Credit card (automatic),Yes,No,No
0327-WFZSY,One year,39,100.0,3835.55,Electronic check,No,No,No
7977-HXJKU,Two year,21,19.6,397.0,Mailed check,No internet service,No,No
6615-ZGEDR,Month-to-month,1,19.7,19.7,Mailed check,No internet service,No,Yes
7033-CLAMM,Two year,48,20.2,1027.25,Bank transfer (automatic),No internet service,No,No
4023-RTIQM,One year,31,50.4,1580.1,Credit card (automatic),No,Yes,No
0864-FVJNJ,One year,64,113.35,7222.75,Electronic check,Yes,No,No
7356-IWLFW,Month-to-month,46,80.0,3769.7,Bank transfer (automatic),No,Yes,No
9541-PWTWO,Two year,52,80.95,4233.95,Bank transfer (automatic),Yes,Yes,No
3967-VQOGC,Two year,67,24.9,1680.25,Mailed check,No internet service,Yes,No
7872-RDDLZ,Month-to-month,67,54.9,3725.5,Electronic check,No,No,No
9250-WYPLL,Month-to-month,5,75.55,413.65,Electronic check,No,No,Yes
6308-CQRBU,Two year,71,109.25,7707.7,Electronic check,Yes,No,No
2754-XBHTB,Month-to-month,9,77.65,714.15,Bank transfer (automatic),No,Yes,Yes
1597-LHYNC,Month-to-month,26,95.0,2497.2,Electronic check,No,Yes,Yes
0186-CAERR,One year,71,116.3,8309.55,Bank transfer (automatic),Yes,Yes,No
3043-SUDUA,Month-to-month,32,19.9,601.55,Bank transfer (automatic),No internet service,No,No
5442-BHQNG,Month-to-month,2,70.35,139.25,Electronic check,No,No,No
2169-RRLFW,Two year,71,25.6,1888.25,Credit card (automatic),No internet service,No,No
5872-OEQNH,One year,60,44.45,2773.9,Electronic check,No,Yes,No
3162-KKZXO,One year,55,100.15,5409.75,Electronic check,No,Yes,No
7055-VKGDA,One year,54,105.4,5643.4,Credit card (automatic),Yes,Yes,Yes
0754-UKWQP,Month-to-month,2,95.85,197.7,Electronic check,No,Yes,Yes
8873-GLDMH,Month-to-month,6,73.85,401.3,Mailed check,No,Yes,No
5696-JVVQY,Two year,48,70.1,3238.4,Credit card (automatic),No,Yes,No
8946-BFWSG,Two year,63,25.25,1573.05,Mailed check,No internet service,No,No
7493-TPUWZ,Month-to-month,1,79.15,79.15,Electronic check,No,Yes,Yes
0547-HURJB,Month-to-month,12,21.05,235.8,Credit card (automatic),No internet service,No,No
8904-OPDCK,Month-to-month,54,24.95,1364.75,Bank transfer (automatic),No,Yes,No
8845-LWKGE,One year,30,64.5,1985.15,Electronic check,Yes,Yes,No
1577-HKTFG,Month-to-month,30,19.65,655.85,Bank transfer (automatic),No internet service,No,Yes
8752-STIVR,Month-to-month,4,79.0,303.15,Electronic check,No,Yes,Yes
0691-NIKRI,One year,40,105.95,4335.2,Credit card (automatic),Yes,Yes,No
5022-JNQEQ,Month-to-month,9,75.85,647.5,Electronic check,Yes,Yes,No
4558-FANTW,Month-to-month,17,91.85,1574.45,Electronic check,Yes,No,Yes
3249-VHRIP,Two year,62,43.6,2748.7,Credit card (automatic),No,Yes,No
3736-BLEPA,One year,28,91.25,2483.65,Bank transfer (automatic),Yes,Yes,No
4701-LKOZD,Two year,70,89.75,6367.2,Credit card (automatic),Yes,No,No
6603-QWSPR,Two year,46,104.4,4904.2,Bank transfer (automatic),Yes,Yes,No
9921-QFQUL,Month-to-month,23,90.15,2044.95,Mailed check,No,No,No
1929-ZCBHE,One year,47,40.3,1794.8,Electronic check,Yes,No,No
4378-MYPGO,Two year,68,105.25,7173.15,Bank transfer (automatic),No,Yes,No
8651-ENBZX,One year,60,106.0,6441.4,Electronic check,Yes,Yes,Yes
4129-LYCOI,Two year,67,104.0,7039.05,Electronic check,Yes,Yes,No
7798-JVXYM,Month-to-month,14,69.65,921.4,Electronic check,Yes,Yes,No
8647-SDTWQ,Month-to-month,57,74.3,4018.35,Electronic check,No,Yes,No
2696-ECXKC,One year,55,100.9,5448.6,Mailed check,No,No,No
2081-KJSQF,Month-to-month,1,20.25,20.25,Mailed check,No internet service,Yes,No
7623-TRNQN,Month-to-month,1,49.9,49.9,Mailed check,Yes,Yes,Yes
3323-CPBWR,Month-to-month,23,96.9,2085.45,Credit card (automatic),Yes,Yes,No
9330-IJWIO,Month-to-month,13,100.35,1358.85,Electronic check,No,Yes,Yes
3384-CTMSF,Month-to-month,47,104.1,5135.15,Electronic check,No,Yes,No
0902-RFHOF,One year,38,20.1,730.1,Mailed check,No internet service,No,No
9286-DOJGF,Month-to-month,38,74.95,2869.85,Bank transfer (automatic),No,Yes,Yes
6048-QBXKL,Month-to-month,2,56.55,118.25,Credit card (automatic),No,Yes,No
9661-MHUMO,Month-to-month,1,49.25,49.25,Credit card (automatic),Yes,Yes,Yes
7718-RXDGG,Month-to-month,15,68.6,1108.6,Bank transfer (automatic),No,Yes,No
1025-FALIX,Month-to-month,26,69.05,1815.65,Credit card (automatic),No,Yes,No
3451-VAWLI,Two year,35,19.7,730.4,Credit card (automatic),No internet service,No,No
3407-QGWLG,Month-to-month,3,20.05,75.45,Mailed check,No internet service,Yes,No
1842-EZJMK,Month-to-month,50,103.7,5071.05,Electronic check,Yes,No,Yes
2347-WKKAE,Month-to-month,42,94.4,4014.6,Electronic check,No,Yes,No
8735-DCXNF,Month-to-month,10,54.95,568.85,Credit card (automatic),Yes,Yes,No
3214-IYUUQ,One year,61,93.7,5860.7,Bank transfer (automatic),Yes,No,No
1936-UAFEH,Two year,68,110.25,7279.35,Credit card (automatic),Yes,No,No
3587-PMCOY,One year,10,98.9,1064.95,Electronic check,No,Yes,No
8079-XRJRS,One year,65,89.75,5769.6,Electronic check,No,No,Yes
1027-LKKQQ,Two year,72,80.45,5886.85,Bank transfer (automatic),Yes,Yes,No
7148-XZPHA,Month-to-month,55,79.4,4238.45,Electronic check,Yes,No,No
8073-IJDCM,Month-to-month,1,20.3,20.3,Mailed check,No internet service,Yes,Yes
5309-TAIKL,Month-to-month,7,62.8,418.3,Bank transfer (automatic),Yes,No,No
6856-RAURS,Month-to-month,2,74.9,136.05,Mailed check,No,Yes,No
8778-LMWTJ,Month-to-month,9,74.85,708.2,Electronic check,No,Yes,No
9717-IOAAF,Two year,27,25.85,788.55,Credit card (automatic),No internet service,Yes,No
8884-ADFVN,Month-to-month,7,101.95,700.85,Electronic check,No,Yes,Yes
2845-KDHVX,Two year,64,68.3,4378.8,Mailed check,Yes,Yes,No
0848-SOMKO,Two year,70,48.4,3442.8,Bank transfer (automatic),Yes,No,No
2720-WGKHP,Month-to-month,2,94.0,181.7,Electronic check,No,Yes,Yes
6734-FQAJX,Two year,67,105.05,7171.7,Electronic check,Yes,Yes,No
2869-ADAWR,Month-to-month,45,89.3,4016.85,Credit card (automatic),No,Yes,Yes
1535-VTJOQ,Two year,24,25.15,553.0,Credit card (automatic),No internet service,No,No
6368-TZZDT,Two year,4,19.5,96.85,Credit card (automatic),No internet service,No,No
0943-ZQPXH,Month-to-month,44,92.95,4122.9,Bank transfer (automatic),No,Yes,No
1293-BSEUN,Two year,72,20.7,1482.3,Mailed check,No internet service,Yes,No
9894-EZEWG,Month-to-month,1,74.3,74.3,Credit card (automatic),No,Yes,Yes
1302-TPUBN,Two year,66,19.35,1240.8,Bank transfer (automatic),No internet service,No,No
7851-FLGGQ,Month-to-month,1,44.65,44.65,Mailed check,Yes,Yes,Yes
0637-UBJRP,Month-to-month,13,84.05,1095.3,Electronic check,No,No,Yes
0940-OUQEC,Month-to-month,10,80.7,788.8,Bank transfer (automatic),No,Yes,Yes
2378-VTKDH,Month-to-month,65,104.35,6578.55,Electronic check,No,Yes,No
0927-CNGRH,Month-to-month,1,19.55,19.55,Mailed check,No internet service,No,No
8608-OZTLB,One year,38,74.05,2802.3,Electronic check,Yes,No,No
2335-GSODA,Two year,23,40.1,857.75,Mailed check,Yes,No,No
1952-DVVSW,One year,10,20.1,184.4,Mailed check,No internet service,No,No
0702-PGIBZ,Month-to-month,4,101.7,364.55,Electronic check,No,Yes,Yes
6656-GULJQ,Two year,72,83.55,6093.3,Credit card (automatic),Yes,Yes,No
9853-JFZDU,Month-to-month,35,56.85,1861.1,Electronic check,Yes,No,No
1963-VAUKV,Month-to-month,1,20.4,20.4,Mailed check,No internet service,No,Yes
3777-XROBG,Two year,58,19.55,1079.65,Credit card (automatic),No internet service,No,No
6994-FGRHH,One year,70,106.15,7475.1,Electronic check,Yes,Yes,No
4000-VGMQP,One year,38,78.95,2862.55,Credit card (automatic),No,No,No
3999-WRNGR,Month-to-month,60,49.75,3069.45,Electronic check,No,Yes,No
3466-RITXD,Month-to-month,26,92.4,2349.8,Credit card (automatic),No,Yes,No
2680-XKKNJ,One year,8,58.2,469.25,Bank transfer (automatic),Yes,No,No
3058-HJCUY,One year,41,102.6,4213.35,Electronic check,Yes,Yes,Yes
2974-GGUXS,Month-to-month,36,91.95,3301.05,Credit card (automatic),No,Yes,No
7994-XIRTR,One year,54,65.25,3529.95,Bank transfer (automatic),Yes,No,No
3259-FDWOY,Two year,71,106.0,7723.7,Bank transfer (automatic),No,Yes,Yes
2101-RANCD,Month-to-month,55,73.1,4144.9,Electronic check,No,Yes,No
7921-BEPCI,Two year,72,59.75,4265.0,Bank transfer (automatic),No,No,No
0807-ZABDG,Month-to-month,3,55.1,154.65,Mailed check,Yes,Yes,Yes
8510-TMWYB,Two year,54,59.8,3246.45,Bank transfer (automatic),No,Yes,No
3258-ZKPAI,Two year,72,116.6,8337.45,Bank transfer (automatic),Yes,Yes,No
1428-IEDPR,Two year,52,109.3,5731.4,Electronic check,Yes,Yes,No
5298-GSTLM,One year,60,101.4,6176.6,Bank transfer (automatic),No,Yes,No
4450-YOOHP,Month-to-month,39,50.65,1905.4,Credit card (automatic),No,Yes,No
6728-CZFEI,One year,15,56.15,931.9,Mailed check,No,No,No
5748-RNCJT,Two year,69,106.5,7348.8,Bank transfer (automatic),Yes,Yes,Yes
3653-NCRDJ,One year,43,19.2,776.25,Mailed check,No internet service,Yes,No
6121-TNHBO,One year,63,83.0,5243.05,Bank transfer (automatic),Yes,No,No
5119-NZPTV,Month-to-month,2,70.1,141.65,Electronic check,No,No,No
6519-ZHPXP,Two year,72,108.3,7679.65,Bank transfer (automatic),Yes,Yes,No
7739-LAXOG,Month-to-month,32,91.05,2954.5,Bank transfer (automatic),No,Yes,Yes
3472-QPRCH,Two year,40,25.25,1006.9,Credit card (automatic),No internet service,No,No
8224-UAXBZ,One year,58,45.35,2540.1,Electronic check,No,Yes,No
9610-WCESF,Two year,67,43.9,3097.2,Electronic check,Yes,No,No
9776-CLUJA,Month-to-month,51,77.5,3807.35,Electronic check,No,Yes,Yes
2486-WYVVE,One year,31,79.3,2484.0,Mailed check,Yes,Yes,No
3865-ZYKAD,Month-to-month,69,84.9,5785.65,Credit card (automatic),No,Yes,No
1422-DGUBX,One year,32,79.25,2619.15,Electronic check,Yes,Yes,No
2999-AANRQ,Two year,21,71.05,1524.85,Credit card (automatic),Yes,No,No
8668-KNZTI,One year,52,53.75,2790.65,Electronic check,No,No,No
0480-KYJVA,Two year,72,24.25,1784.5,Credit card (automatic),No internet service,No,No
6034-ZRYCV,Two year,72,54.2,3937.45,Electronic check,No,Yes,Yes
9746-YKGXB,One year,52,44.25,2276.1,Bank transfer (automatic),No,No,No
3926-YZVVX,One year,41,50.05,2029.05,Bank transfer (automatic),Yes,No,No
6000-UKLWI,Two year,41,20.15,802.35,Mailed check,No internet service,No,No
2079-FBMZK,Month-to-month,6,69.25,418.4,Mailed check,No,Yes,Yes
6332-FBZRI,One year,67,69.35,4653.25,Credit card (automatic),Yes,Yes,No
2096-XOTMO,Month-to-month,16,19.35,275.9,Mailed check,No internet service,No,No
3266-FTKHB,Two year,17,19.15,343.45,Mailed check,No internet service,No,No
8221-EQDGL,Month-to-month,35,61.0,2130.45,Mailed check,No,No,No
2346-LOCWC,Two year,58,20.5,1191.4,Credit card (automatic),No internet service,No,No
6608-QQLVK,Month-to-month,1,50.5,50.5,Electronic check,No,Yes,Yes
0298-XACET,Two year,52,50.2,2554.0,Mailed check,Yes,No,No
7560-QJAVJ,Two year,70,79.6,5589.45,Bank transfer (automatic),Yes,No,No
2995-YWTCD,Two year,19,24.9,467.7,Bank transfer (automatic),No internet service,Yes,No
3551-HUAZH,Month-to-month,1,74.4,74.4,Electronic check,No,Yes,Yes
9137-UIYPG,Month-to-month,35,106.9,3756.45,Electronic check,Yes,Yes,No
2809-ZMYOQ,Month-to-month,32,101.35,3334.9,Electronic check,No,Yes,No
5084-OOVCJ,Month-to-month,17,55.35,920.5,Credit card (automatic),Yes,Yes,No
0254-WWRKD,One year,67,50.55,3431.75,Credit card (automatic),No,No,No
7727-SHVZV,Month-to-month,9,19.5,150.35,Bank transfer (automatic),No internet service,No,No
6302-JGYRJ,One year,31,79.45,2587.7,Mailed check,Yes,Yes,Yes
5339-PXDVH,Month-to-month,4,90.65,367.95,Electronic check,No,No,No
2205-LPVGL,One year,58,89.85,5125.75,Bank transfer (automatic),Yes,Yes,No
8782-NUUOL,One year,60,79.0,4801.1,Mailed check,Yes,No,No
3685-YLCMQ,One year,58,104.65,6219.6,Electronic check,Yes,Yes,Yes
7601-WFVZV,Month-to-month,1,19.55,19.55,Mailed check,No internet service,No,No
4609-KNNWG,Two year,27,19.9,550.1,Mailed check,No internet service,No,No
4868-AADLV,One year,66,116.25,7862.25,Electronic check,Yes,Yes,No
9529-OFXHY,Month-to-month,15,87.75,1242.2,Bank transfer (automatic),No,Yes,No
8634-MPHTR,Month-to-month,47,100.05,4871.05,Electronic check,No,Yes,Yes
2669-QVCRG,Month-to-month,41,81.3,3190.65,Credit card (automatic),No,Yes,No
2478-EEWWM,Month-to-month,59,44.3,2666.75,Electronic check,No,Yes,No
9174-IHETN,Two year,50,70.35,3533.6,Credit card (automatic),No,No,No
2233-TXSIU,One year,17,44.45,792.15,Credit card (automatic),No,No,No
9644-UMGQA,Month-to-month,6,49.15,295.65,Electronic check,No,Yes,No
3256-EZDBI,Month-to-month,51,29.45,1459.35,Credit card (automatic),No,Yes,No
8761-NSOBC,Month-to-month,44,100.55,4398.15,Electronic check,Yes,No,Yes
0419-YAAPX,Month-to-month,49,85.3,4297.95,Credit card (automatic),No,Yes,No
8413-VONUO,Month-to-month,2,95.65,167.3,Electronic check,No,No,Yes
0872-CASZJ,One year,59,69.1,4096.9,Mailed check,Yes,Yes,No
4726-DLWQN,Month-to-month,50,70.35,3454.6,Bank transfer (automatic),No,Yes,No
8164-OCKUJ,Two year,59,20.6,1286.0,Mailed check,No internet service,No,No
3094-JOJAI,Month-to-month,18,74.15,1387.0,Mailed check,No,No,No
9494-MRNYX,Month-to-month,10,75.05,786.3,Electronic check,No,No,No
2599-CZABP,One year,14,44.6,641.25,Electronic check,No,No,No
7945-PRBVF,Two year,35,21.45,705.45,Bank transfer (automatic),No internet service,No,No
4544-RXFMG,One year,8,43.45,345.5,Mailed check,No,Yes,No
0859-YGKFW,One year,18,20.05,345.9,Bank transfer (automatic),No internet service,No,No
1150-FTQGN,One year,60,94.15,5811.8,Bank transfer (automatic),No,No,No
9223-UCPVT,Month-to-month,1,94.4,94.4,Electronic check,No,No,Yes
7196-LIWRH,Two year,6,19.55,124.45,Mailed check,No internet service,No,No
5448-VWNAM,Month-to-month,19,75.9,1375.6,Mailed check,Yes,Yes,No
1177-XZBJL,One year,53,64.15,3491.55,Bank transfer (automatic),Yes,No,No
3518-FSTWG,Two year,72,109.55,7920.7,Bank transfer (automatic),No,Yes,No
9330-VOFSZ,Two year,60,110.8,6640.7,Credit card (automatic),Yes,Yes,No
4351-QLCSU,Month-to-month,1,55.0,55.0,Credit card (automatic),No,Yes,Yes
0939-EREMR,Month-to-month,13,53.45,718.1,Mailed check,Yes,No,No
9389-ACWBI,Month-to-month,5,69.95,320.4,Credit card (automatic),No,No,No
5419-JPRRN,Month-to-month,1,101.45,101.45,Electronic check,No,Yes,Yes
3644-QXEHN,Month-to-month,13,97.0,1334.45,Electronic check,No,No,No
2911-IJORQ,One year,37,90.6,3358.65,Bank transfer (automatic),Yes,Yes,No
5921-NGYRH,Month-to-month,64,73.55,4764.0,Mailed check,No,Yes,No
2100-BDNSN,Month-to-month,5,67.95,350.3,Bank transfer (automatic),Yes,No,Yes
5998-DZLYR,Two year,61,94.35,5703.0,Bank transfer (automatic),Yes,Yes,No
0488-GSLFR,Month-to-month,1,69.5,69.5,Electronic check,No,Yes,Yes
9318-NKNFC,Month-to-month,1,18.85,18.85,Mailed check,No internet service,Yes,Yes
3985-HOYPM,One year,26,19.4,525.55,Mailed check,No internet service,No,No
9728-FTTVZ,Month-to-month,1,69.2,69.2,Electronic check,No,Yes,Yes
9548-LERKT,Two year,24,19.75,483.15,Mailed check,No internet service,No,No
6576-FBXOJ,One year,17,54.6,934.8,Electronic check,Yes,No,No
4310-KEDTB,Month-to-month,26,29.8,786.5,Mailed check,No,Yes,No
7254-IQWOZ,Month-to-month,1,69.65,69.65,Electronic check,No,Yes,Yes
2474-BRUCM,Month-to-month,40,101.85,4086.3,Electronic check,No,No,Yes
4062-HBMOS,Month-to-month,52,103.05,5364.8,Electronic check,No,Yes,No
0742-NXBGR,Month-to-month,1,82.3,82.3,Electronic check,No,Yes,Yes
2676-ISHSF,Month-to-month,1,20.3,20.3,Mailed check,No internet service,No,No
9236-NDUCW,Two year,21,35.1,770.4,Mailed check,Yes,No,No
4753-PADAS,One year,67,105.7,6816.95,Bank transfer (automatic),No,Yes,No
6103-QCKFX,Month-to-month,44,56.25,2419.55,Bank transfer (automatic),Yes,No,No
7781-EWARA,One year,70,60.35,4138.7,Electronic check,Yes,No,No
6110-OHIHY,Month-to-month,3,79.25,267.6,Electronic check,No,No,Yes
7018-FPXHH,Two year,56,59.8,3457.45,Bank transfer (automatic),No,Yes,No
5889-LFOLL,Month-to-month,13,84.6,1115.2,Electronic check,No,Yes,Yes
5708-EVONK,Month-to-month,58,93.4,5435.6,Bank transfer (automatic),No,Yes,Yes
8708-XPXHZ,Month-to-month,42,94.2,4186.3,Electronic check,No,Yes,Yes
0616-ATFGB,Month-to-month,1,25.05,25.05,Electronic check,No,No,Yes
0572-ZJKLT,Two year,46,99.65,4630.2,Mailed check,Yes,No,No
5135-RDDQL,Two year,63,50.65,3221.25,Bank transfer (automatic),No,Yes,No
1353-LJWEM,Month-to-month,11,60.9,688.5,Electronic check,Yes,Yes,No
1794-SWWKL,Month-to-month,15,59.65,867.1,Bank transfer (automatic),Yes,Yes,No
6166-YIPFO,Two year,72,64.7,4746.05,Electronic check,Yes,Yes,No
7016-BPGEU,Month-to-month,29,25.1,712.85,Credit card (automatic),No,Yes,Yes
6876-ADESB,Month-to-month,1,48.95,48.95,Electronic check,No,No,Yes
9332-GYWLO,Month-to-month,6,54.85,355.1,Electronic check,No,No,No
1963-SVUCV,Month-to-month,1,45.3,45.3,Electronic check,No,No,Yes
4184-VODJZ,One year,63,91.35,5764.7,Electronic check,No,Yes,No
0220-EBGCE,Month-to-month,2,85.85,167.3,Electronic check,No,Yes,Yes
1092-WPIVQ,Two year,18,25.1,428.45,Mailed check,No internet service,No,No
7233-IOQNP,Month-to-month,43,34.0,1505.35,Bank transfer (automatic),Yes,No,No
2834-JKOOW,One year,15,45.9,693.45,Mailed check,Yes,No,No
2754-VDLTR,Month-to-month,10,95.2,930.4,Electronic check,No,No,Yes
2400-FEQME,Two year,55,20.5,1177.95,Mailed check,No internet service,No,No
3190-XFANI,One year,49,100.6,5069.65,Bank transfer (automatic),Yes,Yes,Yes
7551-DACSP,Month-to-month,6,55.3,324.25,Mailed check,No,Yes,Yes
4957-SREEC,Two year,70,20.35,1458.1,Credit card (automatic),No internet service,No,No
7235-NXZCP,Month-to-month,2,74.85,156.4,Mailed check,No,Yes,Yes
0230-UBYPQ,One year,63,36.1,2298.9,Bank transfer (automatic),Yes,No,No
4923-ADWXJ,Month-to-month,25,65.8,1679.65,Bank transfer (automatic),Yes,Yes,No
1763-KUAAW,One year,18,20.35,369.6,Bank transfer (automatic),No internet service,No,No
1104-TNLZA,Month-to-month,28,105.8,2998.0,Electronic check,Yes,Yes,No
5195-KPUNQ,One year,53,96.75,5206.55,Mailed check,Yes,Yes,No
0520-FDVVT,One year,35,102.35,3626.1,Bank transfer (automatic),No,Yes,Yes
3439-GVUSX,Month-to-month,1,24.4,24.4,Mailed check,No,No,No
1444-VVSGW,One year,70,115.65,7968.85,Credit card (automatic),Yes,No,Yes
5712-PTIWW,Month-to-month,2,79.85,152.45,Electronic check,Yes,Yes,Yes
5949-HGVJL,Month-to-month,26,73.05,1959.5,Electronic check,Yes,Yes,No
5203-XEHAX,One year,34,64.35,2053.05,Electronic check,No,No,No
1635-HDGFT,Two year,19,20.5,398.55,Mailed check,No internet service,No,No
